3.5384615384615383, 0.2654682274247492, 0
0.59, 0.10707627118644068, 0
8.777777777777779, 0.046413502109704644, 0
1.6666666666666667, 0.5833333333333334, 0
2.9, 0.6241379310344828, 0
0.8571428571428571, 0.5238095238095237, 0
1.6, 0.4625, 0
5.133333333333334, 0.03593073593073593, 0
1.0, 0.61, 0
0.8333333333333334, 0.5, 0 
0.5470085470085471, 0.07091346153846155, 1
0.75, 0.14244521337946944, 0
1.4, 0.3142857142857143, 0
2.185185185185185, 0.09133709981167609, 0
5.333333333333333, 0.04729166666666667, 0 
1.0, 0.6, 0
0.875, 0.5357142857142857, 0
1.0, 0.0821875, 1
10.88888888888889, 0.10657596371882086, 0
0.8, 0.5875, 0
0.2857142857142857, 0.4464285714285714, 0
1.1428571428571428, 0.6919642857142857, 0
4.666666666666667, 0.4894179894179894, 0
0.2857142857142857, 0.6071428571428571, 1
2.903225806451613, 0.2111111111111111, 0
0.8333333333333334, 0.06390392891850619, 0
5.0, 0.046289062500000006, 0
0.6666666666666666, 0.4557823129251701, 0
1.1111111111111112, 0.6, 0 
0.75, 0.5, 0
0.7142857142857143, 0.3142857142857143, 0
1.2857142857142858, 0.3412698412698413, 0
0.8095238095238095, 0.07755602240896359, 0
